Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy
1,1.0962737113237382,1.0883411931991578,57.875,59.625
2,1.0845625078678132,1.0787676906585693,60.0625,60.875
3,1.072090480029583,1.0691291761398316,62.90625,63.0
4,1.0632479256391525,1.0589686775207519,63.8125,63.75
5,1.051936707496643,1.0483547580242156,64.90625,64.5
6,1.0407223445177078,1.0378531873226167,65.84375,64.625
7,1.0305685001611709,1.0268664896488189,66.46875,64.25
8,1.0172102531790734,1.0176741540431977,65.03125,62.875
9,1.0074894186854362,1.0066116869449615,65.03125,63.5
10,0.995398280620575,0.9979488325119018,65.34375,63.375
11,0.9849892202019691,0.9868731129169465,64.9375,62.625
12,0.9740966865420342,0.9786999309062958,64.6875,63.5
13,0.9641801881790161,0.9694142866134644,64.625,63.75
14,0.9560062047839165,0.9603103017807006,65.15625,62.75
15,0.9444877082109451,0.9526748788356781,64.9375,62.375
16,0.9343650177121162,0.9464165306091309,64.8125,64.0
17,0.9280294540524483,0.9389405810832977,65.625,62.25
18,0.9210439026355743,0.9319500243663787,65.0625,63.0
19,0.9171220913529397,0.9264955353736878,64.09375,62.125
20,0.9083633407950401,0.9216776585578919,64.65625,63.875
21,0.9043989044427871,0.9160452282428742,64.90625,62.625
22,0.8922028943896294,0.910956130027771,64.90625,63.0
23,0.8907447037100792,0.9063227939605712,65.375,63.5
24,0.8864485102891922,0.9022193801403046,65.65625,63.5
25,0.8781214326620101,0.8988183498382568,65.0625,63.0
26,0.8775980709493161,0.8960617995262146,64.375,62.75
27,0.8678508126735687,0.8914394319057465,64.4375,62.875
28,0.8658541914820671,0.8892604100704193,64.6875,63.375
29,0.8614973062276841,0.8878799772262573,65.03125,62.625
30,0.8606542447209358,0.8840459537506103,64.375,62.75
31,0.8574864141643047,0.8820461988449096,64.5625,62.5
32,0.8493284800648689,0.8798189496994019,64.53125,62.75
33,0.8479237526655197,0.8777834033966064,65.65625,63.375
34,0.8476783423125744,0.8757657158374786,64.25,62.5
35,0.8412646198272705,0.8749967610836029,65.65625,62.75
36,0.8445205530524253,0.8735458445549011,64.34375,61.875
37,0.8353351378440856,0.870158029794693,64.78125,63.0
38,0.8312474031746387,0.8714600610733032,65.40625,62.875
39,0.828311443477869,0.8687705779075623,65.625,62.125
40,0.8282337503135204,0.8663312113285064,64.84375,62.625
41,0.8246443611383438,0.865657297372818,65.3125,62.5
42,0.8283081944286823,0.8658857131004334,65.78125,62.5
43,0.8232099789381028,0.8639861023426056,64.6875,62.25
44,0.8208724910020828,0.8632072496414185,65.25,62.25
45,0.8218252529203892,0.8615523695945739,64.125,62.375
46,0.8189998838305473,0.8625169348716736,65.4375,62.75
47,0.8178954511880875,0.8606247091293335,65.3125,62.25
48,0.8140780647099018,0.8609159994125366,65.46875,62.125
49,0.8163949131965638,0.8607186710834503,65.28125,62.375
50,0.818418813943863,0.8586912333965302,65.96875,62.125
