Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy
1,1.083095000386238,1.0602326369285584,50.84375,63.5
2,1.0413266256451608,1.023565516471863,64.03125,63.5
3,1.0051361390948295,0.9949918603897094,64.5,62.875
4,0.9763270372152328,0.9705908107757568,64.78125,62.75
5,0.9510761043429374,0.953539057970047,64.84375,62.25
6,0.9350762063264847,0.9417991852760315,63.75,62.375
7,0.9255276262760163,0.9344288146495819,65.125,63.5
8,0.9196574139595032,0.9301549899578094,65.5,62.5
9,0.9133973750472069,0.9276699566841126,65.15625,63.125
10,0.9120751520991326,0.9270131540298462,64.65625,63.25
11,0.9126269909739494,0.9267404592037201,64.46875,63.25
12,0.9089880803227425,0.9260296940803527,64.96875,63.125
13,0.9110082176327705,0.9246477818489075,64.96875,62.625
14,0.9073613828420639,0.9209367430210114,65.125,63.125
15,0.9012940892577171,0.9164841997623444,64.03125,63.5
16,0.8951924178004265,0.9106994271278381,65.34375,62.875
17,0.8862729433178902,0.904336906671524,63.75,64.25
18,0.8785863445699215,0.8939163172245026,64.625,62.375
19,0.8658761066198349,0.8860922968387603,65.5,63.25
20,0.8640215188264847,0.8845679783821105,64.5625,62.0
21,0.8553249093890191,0.8735853350162506,64.59375,63.125
22,0.8463092964887619,0.8719972085952759,64.84375,61.75
23,0.8406916010379791,0.8694371330738068,64.71875,62.875
24,0.8275295840203762,0.8634962296485901,65.25,62.5
25,0.8260081630945205,0.8653794407844544,65.375,62.375
26,0.8253115290403366,0.8643639254570007,64.5625,63.0
27,0.8174190752208232,0.8611544227600098,65.375,62.75
28,0.8138010936975479,0.8619219505786896,65.15625,62.25
29,0.8184772057831288,0.860880640745163,65.34375,62.375
30,0.8230227023363114,0.8605918574333191,65.84375,62.5
31,0.8150546102225781,0.8605006802082061,65.78125,62.5
32,0.8171952006220817,0.8603654742240906,65.28125,62.5
33,0.816375658661127,0.8597680830955505,65.84375,62.75
34,0.8132526223361493,0.8596980381011963,65.65625,62.125
35,0.8130517186224461,0.8592210495471955,64.875,62.25
36,0.8155182735621929,0.8593385863304138,65.46875,61.75
37,0.8142698323726654,0.8596423733234405,64.78125,63.0
38,0.8034408468008042,0.8560531759262084,65.8125,62.375
39,0.8084978321194649,0.8553613805770874,65.40625,63.0
40,0.8041706310212612,0.8555979263782502,65.53125,62.625
41,0.8037952262163163,0.8562459468841552,65.5625,62.25
42,0.793644658178091,0.8564169061183929,65.53125,62.25
43,0.7961617323756218,0.8544180715084075,65.59375,62.0
44,0.7942907112836838,0.8550500631332397,65.5,62.125
45,0.7902504530549049,0.8543387484550476,66.09375,62.0
46,0.7822432199120521,0.8538170289993287,65.90625,62.375
47,0.7793807838857174,0.8544588243961334,65.71875,62.125
48,0.7775889997184277,0.8548820090293884,66.0,62.0
49,0.7818427214026451,0.8548372137546539,66.1875,62.125
50,0.7771305324137211,0.8550014388561249,66.46875,62.125
