Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train F1,Val F1
1,1.1311655812793309,1.070940371354421,36.9155617585485,44.064245810055866,0.29138102060445387,0.347360827282567
2,1.0317529049184588,0.9876851134830051,47.54012561060712,57.54189944134078,0.46553718375898917,0.574395449582395
3,0.953202717171775,0.9212341652976141,56.908583391486395,58.659217877094974,0.5694210125677431,0.580100341259313
4,0.9111540608935886,0.8656099266476102,59.17655268667132,64.73463687150839,0.5922149706954304,0.6463388206362659
5,0.8752594394816293,0.8238418353928461,61.81088625261689,67.87709497206704,0.6189589869780807,0.678929306930352
6,0.8251880162292057,0.7902286516295539,64.30565247732031,67.73743016759776,0.6436150739731678,0.6763616104278357
7,0.8086227546135585,0.7727147473229302,64.84647592463364,67.59776536312849,0.649077123692738,0.6750571217408444
8,0.7844768126805624,0.743806701236301,66.73063503140266,70.39106145251397,0.6681597621082446,0.7029235751385161
9,0.7604815406931771,0.7205676012569003,67.32379623168178,71.50837988826815,0.6738552679929808,0.7142195709968192
10,0.745317587422,0.7075878116819594,68.45778087927425,71.71787709497207,0.6851446035436909,0.7161052271360626
11,0.7186244351996316,0.6927278425958422,69.53942777390091,72.3463687150838,0.6960034425683429,0.7214815244388116
12,0.7055439995394812,0.6917181624306573,70.39427773900907,71.7877094972067,0.7042080885635081,0.7193617702847357
13,0.6909812172253926,0.6678304606013827,70.96999302163294,73.46368715083798,0.7098945113517424,0.7345142433500071
14,0.6804401165909237,0.6584276172849867,71.4410327983252,74.44134078212291,0.7147393257606837,0.7427521109314846
15,0.6673967742257648,0.6568777766492632,72.22609909281228,74.23184357541899,0.7223552912395866,0.739891861314708
16,0.658804878923628,0.6438828296131558,72.57501744591765,74.44134078212291,0.7255272249532928,0.7442265617044032
17,0.6493168397082223,0.6323458784156375,72.13886950453593,75.83798882681565,0.7213393338284284,0.7555603192537225
18,0.6287125718262461,0.6140496969223023,73.25540823447314,76.11731843575419,0.7325748771406203,0.7604200462933091
19,0.6204775633083449,0.6244891961415608,73.97069085833915,75.62849162011173,0.7395791521470976,0.7518628269640187
20,0.6214324861764908,0.5974294192261166,73.62177250523378,77.23463687150839,0.7361675429290875,0.772816084534829
21,0.5997281990117497,0.5974552459186978,75.01744591765527,77.58379888268156,0.749912417960141,0.7739118050270001
22,0.5863864090707567,0.5999110380808512,75.52337752965806,78.28212290502793,0.7550351990883007,0.7797838977102539
23,0.5902753265367614,0.5870118730598026,75.5582693649686,76.39664804469274,0.7552660717693996,0.7644772459484086
24,0.5779216958416833,0.5812927047411601,75.2791346824843,78.35195530726257,0.7529720735306039,0.7800775080296586
25,0.5737800887889333,0.5909542957941691,75.73272854152128,78.07262569832402,0.7570071696193438,0.7784277311110271
26,0.5663156312372949,0.5752737820148468,76.50034891835311,78.84078212290503,0.7646868835822772,0.7861101892927612
27,0.5657857080300649,0.5623136540253957,76.13398464759247,78.9804469273743,0.7612647566318557,0.7871217992786654
28,0.5512067202064727,0.5442136771149105,76.32588974180042,80.3072625698324,0.7630469549904713,0.8014881018157842
29,0.545226913690567,0.5568902293841044,76.81437543614794,79.12011173184358,0.7679126074070144,0.7898074642284317
30,0.5447202715608809,0.570588144991133,76.41311933007677,78.70111731843575,0.764415446956947,0.7835707243806264
31,0.5328603525956471,0.5423733625147078,77.70411723656665,80.23743016759776,0.7772643065071291,0.7996458440006827
32,0.5209178141421742,0.5357417590088315,77.47732030704815,80.02793296089385,0.7746105530496155,0.7988311281280452
33,0.5179638186262714,0.5399482382668389,77.70411723656665,80.09776536312849,0.7770015643885729,0.8007727230858727
34,0.5177299307452308,0.5259408758746253,78.08792742498255,80.23743016759776,0.7808322039202763,0.8014498040073725
35,0.49547446957892843,0.5613071507877774,78.6810886252617,78.49162011173185,0.7869071417107252,0.7812495481787242
36,0.5155821801887618,0.5612547198931376,77.45987438939288,79.81843575418995,0.7747180751852439,0.7945626011415485
37,0.5063630462520652,0.5242069277498457,77.79134682484299,81.00558659217877,0.7778753567479856,0.8086970860940129
38,0.49554467333687674,0.5411014974117279,79.22191207257502,79.46927374301676,0.7924580670786406,0.7928865374651642
39,0.48733769717315834,0.5085559944311778,79.09979064898813,81.49441340782123,0.7915305848347076,0.8133903682789251
40,0.4805194709036085,0.5330614553557502,79.39637124912771,80.23743016759776,0.7942731423659936,0.7981688173190943
41,0.48818077395359677,0.5240359759993023,78.85554780181438,81.07541899441341,0.789184546804664,0.8087402648585266
42,0.47037347886297437,0.5200750897328059,79.53593859036985,80.79608938547486,0.7956601065904261,0.8059114965423424
43,0.48066679934660594,0.5067629469765558,78.7857641311933,81.70391061452514,0.7883810746049896,0.8148424580309358
44,0.475838919232289,0.5007206327385373,79.43126308443824,82.12290502793296,0.7950377240862734,0.8190702598551834
45,0.47135452429453534,0.5093422200944688,79.27424982554082,81.28491620111731,0.7934235908523393,0.8102867981029211
46,0.4735299279706346,0.5222052716546588,79.69295184926727,80.51675977653632,0.7976930311959936,0.8019751207127975
47,0.4666864152583811,0.5337861729992761,79.29169574319609,80.58659217877096,0.7934197792884786,0.8023861596876308
48,0.4567445701195134,0.5085268633233176,80.30355896720168,81.35474860335195,0.8037089960369505,0.8110549625911326
49,0.4666611202061176,0.5151565856403775,79.86741102581996,81.70391061452514,0.7992237079948582,0.8144927231665672
