Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy
1,1.0539190673828125,1.048593555688858,29.65625,30.5
2,1.0526542663574219,1.0473352837562562,29.65625,30.5
3,1.0513531494140624,1.0460805010795593,29.65625,30.5
4,1.050148468017578,1.0448422741889953,29.65625,30.5
5,1.0488259887695313,1.0436270487308503,29.65625,30.5
6,1.047662353515625,1.0424060797691346,29.65625,30.5
7,1.0464256286621094,1.0411938083171846,29.65625,30.5
8,1.0451963806152345,1.0399822747707368,29.65625,30.5
9,1.04402587890625,1.0387829518318177,29.65625,30.5
10,1.0427763366699219,1.0375989365577698,29.65625,30.5
11,1.0416197204589843,1.036393060684204,29.65625,30.5
12,1.040419158935547,1.0352286517620086,29.65625,30.5
13,1.0392425537109375,1.0340675330162048,29.65625,30.5
14,1.0380856323242187,1.032912210226059,29.65625,30.5
15,1.0369029235839844,1.031745607852936,29.65625,30.5
16,1.0357913208007812,1.0306150615215302,29.65625,30.5
17,1.0346664428710937,1.0294749438762665,29.65625,30.5
18,1.0334683227539063,1.0283427131175995,29.65625,30.5
19,1.0323503112792969,1.0272306525707244,29.65625,30.5
20,1.0312295532226563,1.0261154055595398,29.65625,30.5
21,1.0301248168945312,1.0250248217582703,29.65625,30.5
22,1.028988037109375,1.023931473493576,29.65625,30.5
23,1.0279042053222656,1.0228159415721894,29.65625,30.5
24,1.0266786193847657,1.0217541241645813,29.65625,30.5
25,1.0257466125488282,1.0206489777565002,29.65625,30.5
26,1.0246174621582032,1.0195650470256805,29.65625,30.5
27,1.0235060119628907,1.018520929813385,29.65625,30.5
28,1.0224821472167969,1.0174393129348756,29.65625,30.5
29,1.0214248657226563,1.0164219009876252,29.65625,30.5
30,1.020316619873047,1.0153572368621826,29.65625,30.5
31,1.0193304443359374,1.0143421280384064,29.65625,30.5
32,1.0183502197265626,1.0133368754386902,29.65625,30.5
33,1.017297821044922,1.0123136484622954,29.65625,30.5
34,1.0162045288085937,1.0112750160694122,29.65625,30.5
35,1.0150726318359375,1.0102523529529572,29.65625,30.5
36,1.014061279296875,1.0092435932159425,29.71875,30.5
37,1.012942352294922,1.0081809270381927,29.75,30.5
