Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy
121,0.9978843188285828,1.010513424873352,62.78125,60.875
122,0.9965953123569489,1.009758243193993,62.53125,60.875
123,0.997906506061554,1.0089749006124644,61.78125,60.625
124,0.9963533174991608,1.008224070072174,63.5,60.625
125,0.996414132118225,1.007479177071498,61.84375,60.625
126,0.9944179964065551,1.0067292406008794,62.5,60.875
127,0.9937294542789459,1.0059577914384694,62.6875,60.875
128,0.9927626609802246,1.0051861955569341,62.875,60.875
129,0.9910792434215545,1.0043743482002845,62.46875,61.0
130,0.990341055393219,1.0035797540958111,62.3125,61.25
131,0.9904715752601624,1.0028005150648265,61.625,61.0
132,0.9896740889549256,1.0020412665147047,62.28125,61.0
133,0.9888834226131439,1.0013375419836779,63.0,60.875
134,0.9859775674343109,1.0006049000299895,62.875,61.0
135,0.9862414908409118,0.9998747798112723,63.34375,61.0
136,0.9838938081264496,0.9991775567714984,62.90625,60.875
137,0.984245537519455,0.9984705035503094,63.03125,61.0
138,0.985352305173874,0.9977840506113492,63.28125,61.125
139,0.983320826292038,0.9970861260707562,62.8125,61.25
140,0.9814183664321899,0.9964000445145828,63.03125,61.0
141,0.981071492433548,0.9956950316062341,63.0,61.25
142,0.9808697199821472,0.9950038561454186,63.03125,61.125
143,0.9813701808452606,0.9942960509887109,62.84375,61.125
144,0.9790665495395661,0.9935938303287213,63.1875,60.875
145,0.977986330986023,0.9929298941905682,62.4375,61.0
146,0.9779618787765503,0.9922434320816627,62.53125,61.125
147,0.9765200090408325,0.9915638015820429,62.375,60.875
148,0.9751514363288879,0.9908902920209445,62.1875,61.125
149,0.9734317672252655,0.9902021334721491,62.65625,61.25
150,0.9726612651348114,0.9895166021126968,62.875,61.25
151,0.9732534158229827,0.9888200943286602,63.40625,61.25
152,0.9727996623516083,0.9881309729356033,62.90625,61.125
153,0.9681940162181855,0.9874340295791626,63.34375,61.125
154,0.9703116965293884,0.9867469943486727,62.53125,61.125
155,0.9700548827648163,0.986109210894658,63.09375,61.25
156,0.9694995439052582,0.9854573148947495,62.5625,61.125
157,0.9694520223140717,0.9847962672893817,62.5,61.125
158,0.9693504333496094,0.9841627341050369,62.46875,61.125
159,0.9701851868629455,0.9835407458818876,62.03125,61.125
160,0.969013192653656,0.9829002618789673,62.53125,61.25
161,0.9664826929569245,0.9822255510550278,62.8125,61.25
162,0.9641586577892304,0.9815556131876432,62.75,61.25
163,0.9657711255550384,0.9808966471598699,62.1875,61.125
164,0.9613139939308166,0.9802399965432974,62.5625,61.375
165,0.9629271233081818,0.979600360760322,61.6875,61.375
166,0.9610603368282318,0.9789514312377343,63.34375,61.375
167,0.9600330007076263,0.9783190809763395,62.75,61.5
168,0.9600471901893616,0.9776774461452777,62.5625,61.75
169,0.958477600812912,0.9770476359587449,62.40625,61.875
170,0.959385803937912,0.9763795274954575,62.3125,62.0
171,0.9561789107322692,0.9756796360015869,62.9375,62.0
172,0.9564519405364991,0.9750464650300833,62.84375,62.0
173,0.9565325057506562,0.9744093509820791,62.84375,62.0
174,0.9579445827007294,0.9737679499846238,63.40625,62.0
175,0.955681254863739,0.973134274666126,63.375,62.0
176,0.9536899673938751,0.9725211308552668,63.0,61.875
177,0.9534377455711365,0.971939490391658,62.15625,61.75
178,0.9529936647415161,0.9713369653775141,63.15625,61.625
179,0.9517208814620972,0.9707482915658218,63.0,61.5
180,0.9508073699474334,0.970114515377925,62.78125,61.25
181,0.9509265267848969,0.969520105765416,63.0,61.25
182,0.9495406806468963,0.9689336648354163,63.6875,61.375
183,0.9487355613708496,0.9683217635521522,62.53125,61.375
184,0.9496815228462219,0.9677548500207754,62.15625,61.375
185,0.9500831282138824,0.9671714993623587,62.4375,61.5
186,0.9455493640899658,0.966581757252033,62.4375,61.5
187,0.9456716084480286,0.9660139404810392,62.5,61.625
188,0.9478586947917939,0.9654818085523752,62.25,61.625
189,0.9434522557258606,0.9649641788922824,63.125,61.875
190,0.9442295360565186,0.9644156602712778,62.90625,62.0
191,0.9436914432048797,0.963866820702186,62.09375,62.0
192,0.9424212515354157,0.9632824888596168,62.46875,62.0
193,0.9417091822624206,0.9626513902957623,62.375,61.875
194,0.9408547961711884,0.9620557885903579,63.15625,61.875
195,0.9389620769023895,0.9615024236532358,63.28125,62.0
196,0.9396700656414032,0.9609352350234985,63.15625,62.0
197,0.9398717248439789,0.9603694860751812,62.875,62.0
198,0.9369150578975678,0.9598208344899691,62.6875,62.0
199,0.9409961986541748,0.9592685195115896,62.15625,62.0
200,0.9356680929660797,0.9587494639249948,63.28125,62.0
201,0.9369397842884064,0.9582192714397724,62.8125,62.125
202,0.9374488735198975,0.9576911559471717,62.625,62.25
203,0.9383226060867309,0.9571352096704336,62.71875,62.125
204,0.9359952819347381,0.9565915648753827,62.53125,62.125
205,0.9311921429634095,0.9560452287013714,63.71875,62.125
206,0.9350397598743438,0.9554860362639794,62.3125,62.0
207,0.9332123374938965,0.9548800541804388,62.75,62.0
208,0.9333384537696838,0.9543348504946783,63.09375,62.0
209,0.9326354217529297,0.9537781064326947,63.0,62.0
210,0.9328903675079345,0.9532435169586768,63.40625,62.0
211,0.9269189405441284,0.9527530532616836,63.28125,62.0
212,0.9305062437057495,0.9522470969420213,63.125,62.0
213,0.9299218392372132,0.9517252903718215,63.125,62.0
214,0.929347927570343,0.9512337721311129,62.96875,62.0
215,0.9291840779781342,0.9507336295568026,63.0625,62.0
216,0.9280414128303528,0.9502313962349525,63.5,62.0
217,0.9269285798072815,0.949736434679765,62.8125,62.0
218,0.9264721810817719,0.9492265352836022,62.375,62.0
219,0.9235907351970672,0.9487102902852572,63.59375,62.125
220,0.9246985805034638,0.9482208352822524,63.0625,62.0
221,0.9264118111133576,0.947726873251108,62.84375,62.0
222,0.9246158742904663,0.9471986064544091,62.53125,62.0
223,0.9249226355552673,0.9467241397270789,62.75,62.0
224,0.9243884110450744,0.9462459683418274,62.25,62.0
225,0.9215307807922364,0.9457743672224191,62.75,62.0
226,0.9215282273292541,0.9452812213164109,63.21875,62.0
227,0.9235580730438232,0.9447838434806237,63.21875,62.0
228,0.923491542339325,0.9442798311893756,62.6875,62.0
229,0.9204222440719605,0.9437791796830984,62.21875,62.0
230,0.9190925598144531,0.9433180231314439,63.21875,62.0
231,0.9182614386081696,0.9428558349609375,63.09375,62.0
232,0.9184321534633636,0.9423864529683039,63.09375,62.125
233,0.9199223494529725,0.9419676065444946,62.625,62.125
234,0.9159913647174835,0.9415270273502057,62.96875,62.125
235,0.9137184941768646,0.9410612262212313,63.3125,62.125
236,0.9151435673236847,0.9406001980488117,63.09375,62.125
237,0.9134076249599457,0.9401426315307617,63.375,62.0
238,0.9151056480407714,0.9396728919102595,62.65625,62.0
239,0.9128187692165375,0.9392171364564162,63.03125,62.125
240,0.9145705342292786,0.9387741501514728,62.90625,62.0
241,0.9140836465358734,0.9383379266812251,63.21875,62.0
242,0.9121099150180817,0.9379098690473117,63.125,62.125
243,0.9123351502418519,0.9374199280372033,63.0,62.125
244,0.9115149605274201,0.9369633931380051,63.1875,61.875
245,0.9110112106800079,0.9365003154827998,62.75,62.0
246,0.9131205213069916,0.9360813315098102,63.0,61.875
247,0.9089297664165497,0.9356446403723496,63.03125,62.0
248,0.9090474104881286,0.935235307766841,63.15625,62.0
249,0.9062955296039581,0.9347931788517878,62.96875,61.875
250,0.9093356096744537,0.9343513112801772,63.21875,61.875
251,0.9084761786460877,0.9338973439656771,62.78125,61.875
252,0.9094636178016663,0.9334672964536227,62.40625,62.0
253,0.9074720025062561,0.9330719067500188,63.0625,62.0
254,0.9051083934307098,0.932695563022907,62.78125,61.875
255,0.9059179747104644,0.9322719298876249,62.5625,62.0
256,0.9047060966491699,0.9318499290026151,63.0,62.125
257,0.9083276319503785,0.9314334530096787,62.34375,62.0
258,0.9069836783409119,0.9310575815347525,61.9375,61.875
259,0.9039397442340851,0.9306529439412631,62.3125,61.875
260,0.9023277354240418,0.9302447667488685,62.65625,61.875
261,0.9033373057842254,0.9298253792982835,62.6875,62.125
262,0.900907450914383,0.9294204207567068,62.90625,62.125
263,0.9033979880809784,0.9290309594227717,62.21875,61.875
264,0.90401695728302,0.9286365967530471,62.46875,61.875
265,0.8997683095932006,0.9282795557608972,62.46875,61.875
266,0.9021490740776063,0.9279164763597342,62.3125,61.75
267,0.8994906187057495,0.9275665008104764,62.28125,61.625
268,0.89896923661232,0.9271838619158819,63.15625,61.875
269,0.9001985216140747,0.9268282881149879,63.625,61.875
270,0.898608832359314,0.9264676983539875,63.25,61.75
271,0.8987891066074372,0.9261161914238563,63.28125,61.75
272,0.8953398489952087,0.9257479722683246,63.125,61.875
273,0.8951155507564544,0.9253310240232028,63.09375,61.75
274,0.8970334565639496,0.9249795308479896,63.5625,61.875
275,0.8987297964096069,0.9245888957610497,62.96875,61.875
276,0.8961050140857697,0.9241823874987088,63.53125,62.0
277,0.8948080849647522,0.9238149294486413,62.78125,62.0
278,0.8950317513942718,0.9234212682797358,62.75,62.0
279,0.893018786907196,0.923080691924462,63.03125,62.0
280,0.8956525349617004,0.9227389784959646,63.03125,62.0
281,0.8950785732269287,0.9223773571161124,62.78125,62.0
282,0.8936061787605286,0.9220236631540152,63.375,61.875
283,0.8935343897342682,0.92167840554164,63.1875,61.75
284,0.8886014723777771,0.9212543184940631,63.1875,61.875
285,0.892403529882431,0.9208706525655893,62.65625,61.875
286,0.8896028435230255,0.9204536951505221,62.9375,61.875
287,0.8915094888210296,0.9200905057100149,63.0625,61.875
288,0.8933701086044311,0.9197325110435486,62.71875,62.0
289,0.8924991977214813,0.9194170970183152,62.53125,62.0
290,0.8909761774539947,0.9190932237184964,63.09375,61.875
291,0.8902639079093934,0.9187901753645676,62.9375,62.25
292,0.8863622546195984,0.9184289849721469,62.96875,62.125
293,0.8919523644447327,0.9180777714802668,62.71875,62.125
294,0.8880684840679168,0.9177459111580482,63.71875,62.125
295,0.8862107563018798,0.9174116162153391,62.53125,62.25
296,0.8859749448299408,0.9170753864141611,63.6875,62.25
297,0.8872903990745544,0.9167114083583539,62.90625,62.25
298,0.8872300839424133,0.9163620288555439,63.46875,62.125
299,0.8867285645008087,0.9159965194188632,63.4375,62.125
300,0.8862634885311127,0.9156275299879221,62.65625,61.875
