Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train F1,Val F1
1,0.7549989082355021,1.1192136615514756,46.903889761032616,41.75,0.398630337818924,0.40271226010231054
2,0.5413100696622827,1.116591401696205,63.64904936333508,46.25,0.6056316318555426,0.4312533665275327
3,0.44087809820278107,1.1697357040643692,69.38775510204081,47.375,0.6712971661658153,0.4482724090171621
4,0.3785321216272777,1.3719533878564834,72.61468690040118,54.625,0.7088826193072078,0.4901326187040473
5,0.3521042770205434,1.2754983770847321,74.67294610151752,52.375,0.7301972846537677,0.4755734421825934
6,0.31268043936461126,1.4441181743144988,76.29513343799059,52.0,0.7478529397892874,0.48286161325568094
7,0.28854971096791265,1.3125672441720964,78.68480725623583,57.375,0.7758005552159372,0.5045688423737351
8,0.26686864625403145,1.5770686388015747,80.0976800976801,55.375,0.7923315052725699,0.49838212988449015
9,0.22807709655327552,1.6746081411838531,81.92918192918192,56.75,0.8118170354375559,0.5122479414325863
10,0.20590453706993034,1.878212958574295,84.35374149659864,55.5,0.8385615977273139,0.49708519091558506
11,0.19607344475733038,1.8506266301870347,84.30141287284144,57.625,0.8380727538094717,0.5117132020984027
12,0.18496396194904793,1.8966122007369994,84.70259898831327,59.875,0.8417092544197993,0.5251698928853678
13,0.17673025968741407,1.9619101995229722,85.88871446014304,58.125,0.8551617671385611,0.5219982026970379
14,0.1836956745833366,1.8113732099533082,85.71428571428571,57.875,0.8529052907531197,0.5072428213121135
15,0.1645636701733289,2.0083411419391632,86.42944357230071,58.875,0.8609721377573517,0.5150087596148417
16,0.15101151188321849,2.119515751004219,87.89464503750219,58.375,0.8764767185043958,0.49983085342205263
17,0.14677634748855922,2.081249834895134,87.99930228501657,59.25,0.8778330702264547,0.5064420437358238
18,0.1359128464132672,2.0178797590732573,89.39473225187511,59.5,0.8920902231168566,0.5098571615620574
19,0.12763570972347327,2.2988698571920394,89.60404674690389,59.875,0.8945962787064557,0.5227197662938177
20,0.1345534486732443,2.298413410782814,89.86568986568986,58.625,0.8971646677520365,0.5017640754972819
21,0.12129904895055842,2.304874954819679,90.05756148613291,60.75,0.8990059775931775,0.51263413190653
22,0.11313402894391447,2.4044696885347365,90.77271934414792,61.75,0.906608662373213,0.5179503608361771
23,0.11310315770577006,2.47721847653389,90.80760509331938,61.75,0.9069170529306465,0.5164197270928623
24,0.10835019766721449,2.5022603249549866,91.54020582592011,60.375,0.9145369829124975,0.5050790527198645
25,0.11242598572792616,2.511962112188339,91.57509157509158,60.375,0.9148462490892121,0.5127322383290093
26,0.10514331800658204,2.5561856281757356,91.5925344496773,60.875,0.9149681061058764,0.5037083486429039
27,0.11065165979351879,2.568728812932968,91.34833420547706,61.0,0.9124873790289869,0.5067953367344847
28,0.10843204104660654,2.53297531068325,91.83673469387755,60.875,0.9174923868911306,0.5037885454479819
29,0.10529083198242532,2.5791299188137056,91.85417756846329,61.75,0.9177482694987127,0.5115165187255816
30,0.09510868973494961,2.613457498550415,92.51700680272108,61.375,0.924499634572007,0.5106626474165741
31,0.10015803617542003,2.6026936161518095,92.37746380603524,61.5,0.9230419286302399,0.5148685023799487
32,0.10442829208609371,2.5963837999105452,92.49956392813536,62.125,0.9243738283813238,0.5189375381688488
33,0.09974185917539455,2.586213998198509,92.04604918890634,61.625,0.9197282826984431,0.5203073597364409
34,0.0988189008406008,2.607583766579628,92.20303506017791,61.625,0.921321466235538,0.5183382106393403
35,0.10155198615482777,2.6357903987169267,91.9762776905634,61.75,0.9188975939203022,0.514182035393824
36,0.10070170521538985,2.6378443175554276,92.42979242979243,62.0,0.9236712119829726,0.5138385352691172
37,0.08854394349558824,2.6471165817976,92.91819291819291,61.875,0.9286610003202765,0.5141683128415638
38,0.08889093243680417,2.662437219619751,92.91819291819291,61.5,0.9285192861638015,0.5131403632173612
39,0.09428149906913218,2.6529834657907485,92.76120704692133,60.75,0.9269938443838838,0.505140889520074
40,0.08979372297151632,2.6741370767354966,93.30193615907902,61.0,0.9323694161848085,0.5093763660742537
41,0.09266491096420083,2.6781603688001634,92.42979242979243,61.625,0.9235486221677522,0.5120893263750407
42,0.09305452126335134,2.6664385944604874,92.48212105354962,61.0,0.9240484092368111,0.5084496720959574
43,0.08988461387538271,2.682948948144913,93.30193615907902,61.75,0.9324308513995433,0.5127823270680413
44,0.09058839203154248,2.689730448126793,93.02285016570731,61.0,0.9297466725140424,0.5080666440499076
45,0.09563225475957093,2.684323002099991,92.32513518227805,61.125,0.9226056971237778,0.5120087702687264
46,0.09418616430577109,2.680031824707985,92.90075004360719,61.0,0.9283745785923521,0.5079803000826524
47,0.09187686791342571,2.683658431172371,93.16239316239316,61.0,0.9311017572715977,0.5080666440499076
