Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train F1,Val F1
1,1.0648980955282847,1.0259411984019808,47.557571528262386,57.47206703910614,0.46655556847067176,0.5745488746936612
2,0.9974068896638022,0.968390244907803,55.303558967201674,56.98324022346369,0.5527044230850816,0.5699162818172424
3,0.9393350084622701,0.91741468111674,58.164689462665734,59.427374301675975,0.5810829030427175,0.5941787038625485
4,0.8978064076768028,0.8838689313994513,60.39776692254013,61.24301675977654,0.6035966268443431,0.6115854032113127
5,0.8708699103858736,0.86235660844379,61.182833217027216,62.01117318435754,0.6109951504995359,0.6182308476796083
6,0.8520861152145598,0.8506751630041335,62.10746685275645,62.29050279329609,0.62017845850907,0.6226721277226327
7,0.8292059193054835,0.8367154863145616,63.46824842986741,62.849162011173185,0.6342710467019921,0.6278831463759555
8,0.8183609283632702,0.8255838129255507,63.79972086531752,63.61731843575419,0.6375865088044979,0.6346749467232261
9,0.8105584727393256,0.8184983187251621,64.60223307745987,63.477653631284916,0.6458378839628462,0.6332885156494089
10,0.7989767336183125,0.8120571308665805,65.16050244242847,64.31564245810056,0.6512497483189285,0.6424149188977788
11,0.7895866986778047,0.8050797714127435,65.648988136776,63.89664804469274,0.6560711492515056,0.6380040914287489
12,0.7794769681162305,0.8013772408167521,65.9281228192603,64.59497206703911,0.6592161382993007,0.6443359503178556
13,0.7777070720990499,0.7969867772526211,66.60851360781577,63.687150837988824,0.6655160241908705,0.6360806557518118
14,0.7689541548490524,0.7939290655983819,66.43405443126308,65.99162011173185,0.6637496382159292,0.6591520707900019
15,0.7617958393361833,0.7901329583591885,67.41102581995813,66.13128491620111,0.6739268927592094,0.6605588025906983
16,0.7578969187206692,0.7870871120029026,67.34124214933705,65.1536312849162,0.6730448837601472,0.6504344177248284
17,0.751812810699145,0.7857435080740187,67.72505233775297,65.92178770949721,0.6770469638660533,0.6578655747406484
18,0.7498767230245802,0.782316980097029,67.86461967899511,66.20111731843575,0.6783007018117351,0.6610419327548102
19,0.7462434374623829,0.7807333866755167,67.89951151430566,66.06145251396649,0.6788369846558094,0.659418422023311
20,0.7452456192837821,0.7786250683996413,67.27145847871599,66.06145251396649,0.6723682734209367,0.6603210129274323
21,0.7371649894449446,0.7780992388725281,67.70760642009769,66.89944134078212,0.6767899557595638,0.6684036046585847
22,0.7375337691770659,0.7763007137510511,68.52756454989533,67.17877094972067,0.6848539938343275,0.671036375059742
23,0.7365018819769223,0.7755741053157382,68.49267271458478,67.0391061452514,0.6844393156141763,0.6699085910079451
24,0.735195756289694,0.7749825106726752,68.68457780879274,67.45810055865921,0.6866138188778317,0.6738230591925607
25,0.7339925287498368,0.7741477674908108,68.78925331472435,67.24860335195531,0.6872680479985878,0.672119290302243
26,0.7281953478852908,0.7739607824219598,69.27773900907188,66.68994413407822,0.6924494457262842,0.6667530532927156
27,0.7294057620068392,0.7737267295519511,68.68457780879274,67.24860335195531,0.686631287668626,0.6719842528737261
28,0.7307585375176535,0.7735462956958347,68.68457780879274,67.24860335195531,0.6865049942598631,0.6719842528737261
29,0.7298084136512545,0.7734696322017246,68.94626657362177,67.17877094972067,0.6891564312877386,0.6712467947509015
30,0.7286812480953004,0.7734484341409471,68.85903698534543,67.17877094972067,0.6881139571744067,0.6712467947509015
