Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train F1,Val F1
1,1.146279033014037,1.0986577153205872,37.735519888346126,38.33798882681564,0.26909197165607424,0.24954638266987758
2,1.0628683264873153,0.9835193627410465,43.47522679692952,50.279329608938546,0.4102263867815846,0.4279859729319002
3,1.0123955061176693,0.933010055621465,48.97069085833915,62.220670391061454,0.4735193984783533,0.6118308730869632
4,0.990667369040274,0.9144736429055532,51.04675505931612,66.4804469273743,0.49803642553455424,0.66185312213554
5,0.9600926868430751,0.89038291838434,52.79134682484299,66.27094972067039,0.5142551344008836,0.653146339450328
6,0.9625441598028858,0.8760259926319123,52.843684577808794,66.13128491620111,0.5138452736083927,0.6535796136781058
7,0.9515683719042616,0.8664217776722378,53.55896720167481,70.04189944134079,0.5215546340767089,0.7002445346083649
8,0.9432297219473007,0.8500117666191525,53.66364270760642,70.18156424581005,0.5203709327318177,0.6991401123290365
9,0.933653765568162,0.8455169055196974,55.02442428471738,72.3463687150838,0.5361219770982052,0.7230565150844512
10,0.900452213699107,0.7724299781852298,55.77459874389393,71.99720670391062,0.5413546270229533,0.7190366642163893
11,0.8686362883506711,0.7653436051474677,56.140963014654574,71.43854748603351,0.5459706367468052,0.7118030417127561
12,0.8636818214379314,0.7477771884865231,55.669923237962315,73.95251396648045,0.5418000125255834,0.7377251089314192
13,0.844455775942311,0.7204554829332563,56.507327285415215,74.02234636871508,0.5491479441712831,0.737645328362173
14,0.8290758702416274,0.7149006836944156,56.716678297278435,73.39385474860335,0.5522662555311888,0.7288670162765181
15,0.8215651385963462,0.6850336624516381,57.93789253314724,74.37150837988827,0.5659789582240866,0.7392098525024974
16,0.811308644940262,0.680338806907336,57.67620376831821,74.02234636871508,0.5616022164341982,0.7328991501324903
17,0.8058937344710475,0.6646384043825997,57.99023028611305,75.90782122905028,0.5656628653666157,0.759432342081955
18,0.796671737618433,0.6598121235768001,58.26936496859735,76.81564245810056,0.5689792843025907,0.764854989383962
19,0.8032325355123344,0.6382064054409663,57.519190509420795,76.81564245810056,0.5597177436566884,0.7679822974893247
20,0.7986035960464425,0.660529699590471,58.39148639218423,75.13966480446928,0.5703078024205437,0.7463899418508131
21,0.7910123451672557,0.636297564374076,58.164689462665734,77.02513966480447,0.566844383838737,0.766801434873547
22,0.7724127356056384,0.6369436151451535,59.368457780879275,78.42178770949721,0.5792094348379048,0.7837975072876101
23,0.7709658177450175,0.6212292131450441,59.769713886950456,76.04748603351955,0.5843215789473096,0.7518080969521351
24,0.767307212259776,0.6309099809990989,59.21144452198185,76.3268156424581,0.5771338191630284,0.752133846006223
25,0.7683107116594288,0.6205751564767625,59.368457780879275,77.58379888268156,0.5775285343382405,0.7666877466605378
26,0.7587156935820673,0.6218790617254045,60.22330774598744,76.53631284916202,0.5874267699821093,0.7588720505151058
27,0.7454900020178314,0.6081740087933011,60.60711793440335,78.63128491620111,0.5912849800219314,0.7812547644480127
28,0.7604941444310638,0.5726981878280639,60.380321004884856,79.25977653631286,0.5896368735445459,0.7892525204748796
