Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy
1,1.0807477942109107,1.0586436676979065,54.1875,65.0
2,1.0411750581860542,1.020466605424881,64.875,64.375
3,1.0008653408288957,0.9857528150081635,64.34375,63.75
4,0.9659123146533966,0.9610034954547882,64.34375,62.75
5,0.9355653718113899,0.935630898475647,65.34375,62.25
6,0.9136284092068672,0.9168798255920411,63.96875,63.0
7,0.8983159604668617,0.9064854490756988,65.25,61.875
8,0.8817760899662972,0.8964053475856781,64.5,62.875
9,0.8689150846004486,0.8876340806484222,64.375,64.25
10,0.8628827205300331,0.8803195798397064,65.0,63.125
11,0.8565742275118828,0.8752166056632995,64.09375,63.875
12,0.8480065238475799,0.8742994213104248,64.96875,61.625
13,0.8347093270719051,0.8662436401844025,65.1875,62.125
14,0.8294901767373085,0.8644246411323547,65.96875,62.625
15,0.8272590674459934,0.8637898778915405,64.8125,62.75
16,0.8171294918656349,0.860736745595932,65.21875,63.0
17,0.8151624368131161,0.858473209142685,65.46875,62.375
18,0.8128764048218727,0.8570749676227569,65.65625,61.875
19,0.8099764432013035,0.8603859317302703,65.34375,62.625
20,0.8065465065836906,0.8572198963165283,65.65625,62.5
21,0.8038699996471405,0.8542510676383972,65.46875,62.0
22,0.799145023226738,0.858080997467041,65.5625,63.625
23,0.7987139336764812,0.8558019256591797,65.84375,62.375
24,0.791470907330513,0.8593199694156647,65.1875,64.125
25,0.7920222651958465,0.8569441223144532,65.4375,63.125
26,0.783558473289013,0.8527987134456635,65.78125,61.875
27,0.7815307320654392,0.8559570121765137,66.46875,61.75
28,0.7789852873980999,0.8529851078987122,65.125,62.375
29,0.7815717796981335,0.8548774707317353,66.28125,64.5
30,0.7773541030287743,0.8531413054466248,66.28125,63.875
31,0.7749067206680774,0.8531416785717011,66.59375,63.0
32,0.7680717562139034,0.8587789809703827,66.75,62.0
33,0.766562941968441,0.8539971017837524,66.21875,63.25
34,0.7655695807933808,0.8569800198078156,65.96875,63.625
35,0.7632870316505432,0.8539875876903534,66.8125,63.375
36,0.7588222008943558,0.8551312446594238,66.59375,62.625
