Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train F1,Val F1
1,1.2272893053293228,1.0428693509101867,40.125,50.875,0.35459343238813207,0.38537876622139056
2,0.9786525529623031,0.9778301835060119,57.96875,64.125,0.5071292403032166,0.5235349445875762
3,0.9085392487049103,0.8849566411972046,62.21875,60.375,0.5468062678975241,0.5557784310799109
4,0.847665628194809,0.8574827623367309,64.25,63.125,0.5793329454298185,0.5703897154277755
5,0.798583270907402,0.8496083974838257,65.75,59.875,0.5952786543267621,0.5618000015584356
6,0.7866521543264389,0.8741765737533569,65.875,68.5,0.6058183759933198,0.6016339286476037
7,0.7635981643199921,0.859915771484375,67.53125,61.5,0.6178106987661699,0.5689630937421615
8,0.7226746699213982,0.8861993396282196,69.75,67.25,0.6439213341227185,0.5891561614576131
9,0.6902569425106049,0.883064579963684,70.625,61.625,0.6572329547638507,0.5689304314953855
10,0.6718065920472145,0.8835820245742798,70.03125,65.5,0.6528722954884812,0.5954070177433464
11,0.660253019630909,0.8398184943199157,71.21875,61.625,0.6634166111495942,0.5708555701352475
12,0.6490301203727722,0.8542420840263367,71.375,66.0,0.6649579004649805,0.6001220715347245
13,0.6254350233078003,0.8930115485191346,73.0,62.75,0.6824107923838989,0.5813698228394388
14,0.6247915321588516,0.8879073357582092,73.15625,64.75,0.6860458540410465,0.5938620277890537
15,0.6116498440504075,0.902403529882431,72.03125,66.625,0.6776983141152341,0.6007016812844167
16,0.5919761484861374,0.8664814114570618,74.78125,63.75,0.7018160241254479,0.5890627361862008
17,0.5828761780261993,0.856245926618576,73.8125,64.75,0.6961779854387172,0.5887776116036986
18,0.5692908883094787,0.9114666211605073,74.71875,66.25,0.7028754229338313,0.5964409087696759
19,0.54386912971735,0.8710443437099457,76.375,62.0,0.7268714371054165,0.5754653938034474
20,0.5302606359124183,0.9207808172702789,76.25,66.625,0.7253033076415689,0.5952627214422179
21,0.5163791140913964,0.9313444924354554,77.25,65.375,0.7322075242891972,0.5991318591318592
22,0.5080461871623992,0.9055091428756714,78.6875,65.625,0.7566493869804809,0.600944502036032
23,0.49211468517780305,0.8939521539211274,78.40625,64.5,0.7508522358054442,0.5857543963873123
24,0.48816252142190936,0.9167401599884033,78.5,66.625,0.750429328434902,0.6024847196303621
25,0.4778441086411476,0.9647301805019378,78.34375,66.125,0.7518337198335683,0.6015006349950328
26,0.46223854899406436,0.9563207650184631,79.21875,66.75,0.7620083339702015,0.6037729015844511
