Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy,Train F1,Val F1
1,0.8279351362942985,1.272823712825775,35.984650270364554,17.5,0.23202082463628027,0.17324777665203195
2,0.7287838697267442,1.0844035428762435,46.76434676434676,31.125,0.3779370821245443,0.30050902203416624
3,0.6545758201717334,1.1880106449127197,53.88103959532531,31.75,0.4846869234244056,0.32370320898404276
4,0.583764420702929,1.1950115793943406,59.113901971044825,33.875,0.5529214977188536,0.3433403775502652
5,0.5253009231641764,1.093717412352562,62.358276643990926,39.5,0.589528450717053,0.3830860228900246
6,0.4678389470723346,1.0597751665115356,66.17826617826618,50.25,0.6322342548745878,0.4676256969217831
7,0.4190357940318193,1.1128516614437103,68.42839699982557,46.625,0.6573432780578997,0.44354598719298677
8,0.37947243223781374,1.1634102082252502,70.22501308215594,50.75,0.6776348307616772,0.4672570130412949
9,0.3545797949547887,1.185661803483963,71.75998604570033,49.125,0.6954519653773373,0.45489036665949695
10,0.3277984972846043,1.2214060002565383,73.10308738880167,48.625,0.7077163658984147,0.45240013456922273
11,0.3164580865324706,1.193754387497902,74.34153148438863,47.125,0.7240549429622404,0.44859604481942766
12,0.30179097874915034,1.2879559910297393,74.62061747776033,50.0,0.7265877208734474,0.46150727684414883
13,0.2646138049599852,1.2654856479167937,76.83586255014826,58.375,0.7526035355256852,0.5211517484668265
14,0.24158587962555023,1.3949744898080825,78.80690737833595,50.375,0.776024517832905,0.4608906774982442
15,0.23105241848067654,1.2864911490678788,78.998778998779,54.375,0.7777843556725553,0.49616151279621895
16,0.2216975910065068,1.390377990603447,79.95813710099425,53.375,0.7892400741829354,0.49019413202751155
17,0.2120872324846249,1.3836681598424911,81.26635269492412,56.75,0.8039271724969647,0.5105257197847575
18,0.20476852854438812,1.4589444029331207,81.2489098203384,54.125,0.8035531849067373,0.49187593778627653
19,0.18446882395462905,1.3970021033287048,83.56881214024071,56.625,0.829192995879891,0.5108778114322546
20,0.17683327636969454,1.4792832911014557,84.31885574742718,60.75,0.8376386557876009,0.5400896792825658
21,0.1778024928722126,1.4387776970863342,84.89447060875632,57.5,0.844352724369864,0.5143665735218389
22,0.17638584274103383,1.481787955760956,84.68515611372754,56.375,0.8418733524213446,0.5062774668098768
23,0.16799085076721929,1.4968516117334365,85.45264259549974,57.625,0.8499148124957544,0.5144653604331796
24,0.1612214943067194,1.5502189528942107,85.78405721262864,57.875,0.8537338183333514,0.5078692343855252
25,0.15401292621342252,1.5099529856443406,87.10971568114425,58.75,0.8676033773467289,0.5222890599068607
26,0.1525236907256845,1.532655497789383,86.84807256235828,59.25,0.8652096134468952,0.5281008872068851
27,0.15037199446002752,1.5712100529670716,87.3015873015873,60.875,0.8701423977210156,0.5333711531330182
28,0.1481442002263076,1.509653297662735,87.33647305075877,59.75,0.870314089149964,0.527276829169786
29,0.14557694901081844,1.576304657459259,87.92953078667364,62.25,0.8766255478636641,0.5487377735100407
30,0.14452467531401633,1.5368490362167357,88.27838827838828,60.5,0.8803206192003806,0.5330732255906262
31,0.13948592363044743,1.5634296882152556,88.59236002093145,61.75,0.8836948418430008,0.5394379255987766
32,0.13909275109119568,1.551264592409134,89.27263212977499,61.375,0.8908187581752879,0.5403751589203103
33,0.13428204449044132,1.5660702580213546,88.97610326181754,61.0,0.8877508052013042,0.5417716333845366
34,0.13399137353685406,1.5842469036579132,89.02843188557475,61.75,0.8882923197505055,0.5322977200165241
35,0.1338155330171741,1.5572744953632354,88.80167451596023,60.75,0.8858753468451367,0.5330934081803144
36,0.13188073695909677,1.5938096201419831,89.08076050933194,61.75,0.8887568797228916,0.5423066749536253
37,0.12737578102244806,1.5883566534519196,89.65637537066108,61.75,0.8947820293188736,0.5436427725911123
38,0.12958838553025198,1.5682081639766694,89.8831327402756,60.75,0.8972874484732619,0.5356319605114708
39,0.12590539659837827,1.5950706946849822,89.8831327402756,61.25,0.8971950922792505,0.5341510500532612
40,0.13014950251211943,1.6165616244077683,89.8831327402756,61.5,0.897182723196026,0.5325187436996955
41,0.127900145836382,1.6043803548812867,89.74358974358974,61.75,0.8955524132219496,0.5418493600206179
42,0.12658925467588444,1.6113699513673783,89.70870399441829,61.5,0.8954438561544036,0.5355575328549395
43,0.12385116277838484,1.595624932050705,90.2145473574045,61.5,0.90064282893205,0.5419157720891824
44,0.1211147682979952,1.6091287922859192,90.23199023199024,61.375,0.9007959097896073,0.5394729836388076
