Epoch,Train Loss,Val Loss
1,1.0028973388671876,0.9336054554352393
2,0.9073353576660156,0.8841081536733187
3,0.8829773330688476,0.8665403952965369
4,0.866022834777832,0.8525281365101154
5,0.8491563415527343,0.8376610003984891
6,0.8321857833862305,0.8230828459446247
7,0.817518196105957,0.8092345595359802
8,0.8029211044311524,0.7953540407694303
9,0.7892545318603515,0.7823222554647006
10,0.7741929626464844,0.7700980855868413
