Epoch,Train Loss,Val Loss
1,1.0130938720703124,0.9500934114822974
2,0.909976806640625,0.9012691882940439
3,0.8789723968505859,0.8874797912744375
4,0.8638020706176758,0.8743719412730291
5,0.847505874633789,0.8594617889477656
6,0.8315710067749024,0.8444896569618812
7,0.8154593658447266,0.8308199965036832
8,0.7989702987670898,0.8175912132629981
9,0.7834544754028321,0.8055443809582636
10,0.7728258037567138,0.7944215811215914
