Epoch,Train Loss,Val Loss,Train Accuracy,Val Accuracy
1,1.0808738070726394,1.0579024064540863,52.125,65.5
2,1.0400362199544906,1.0195000731945039,64.65625,64.25
3,1.000453694164753,0.9857735717296601,64.46875,62.25
4,0.966762443780899,0.9546742331981659,64.125,61.75
5,0.9342957922816276,0.9367313110828399,63.84375,60.5
6,0.9119611003994942,0.9146824395656585,64.21875,63.375
7,0.8922104439139367,0.9035879588127136,64.46875,63.625
8,0.8804398986697197,0.8933045732975006,65.0625,62.625
9,0.867433355152607,0.8842774271965027,65.1875,63.0
10,0.8553035546839237,0.8785470736026764,64.5,62.625
11,0.8462204161286354,0.8729982793331146,65.1875,62.875
12,0.8376926708221436,0.8789243221282959,65.625,61.0
13,0.8319335925579071,0.8666200160980224,64.3125,62.625
14,0.8323523886501789,0.8661466670036316,64.96875,62.0
15,0.8238025176525116,0.8609649765491486,65.25,62.125
16,0.821427865922451,0.8651381516456604,64.8125,62.25
17,0.8140801817178727,0.8579610979557037,65.0625,62.875
18,0.8115861079096794,0.858299376964569,65.5625,62.625
19,0.8040145790576935,0.8575542664527893,65.375,63.625
20,0.7974447160959244,0.8595044267177582,65.1875,64.625
21,0.7982841573655606,0.8551752460002899,65.71875,61.75
22,0.7966739125549793,0.8576856255531311,65.3125,63.0
23,0.7910606537759304,0.8533329284191131,65.90625,61.5
24,0.7888862262666225,0.8582247972488404,65.6875,63.625
25,0.7902361831068992,0.8547231972217559,65.5625,62.375
26,0.7842041613161563,0.8603555238246918,66.03125,62.5
27,0.7836072239279747,0.8599228966236114,65.875,63.0
28,0.7772829157114028,0.8561792290210724,66.71875,62.875
